"BOOKING ID","BOOKING DATE","ORIGIN","BOOKED OFFICE","DESTINATION","DIRECTION","AIRPORTS","GATEWAYS","TRIP TYPE","ITINERARY TYPE","VALIDATING CARRIER","MARKETING CARRIERS","OPERATING CARRIERS","DEPARTURE DATE","ARRIVAL DATE","BOOKING CLASS","FARE BASIS","ADT","CHD"
"177295012","2020/1/20","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/4/2","2020/4/3 16:20:00","Y","BFBasic","353.54","0"
"177295652","2020/1/20","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/4/2","2020/4/3 16:20:00","Y","BFBasic","353.54","0"
"177296092","2020/1/20","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/4/2","2020/4/3 16:20:00","Y","BFBasic","353.54","0"
"177336852","2020/1/21","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/19","2020/6/20 13:20:00","Y","BFBasic","611.7","0"
"177361932","2020/1/21","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/20","2020/4/20 18:05:00","Y","BFBasic","1002.24","0"
"177362032","2020/1/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/20","2020/4/20 18:05:00","H","HNCOWPF","794","0"
"177373362","2020/1/21","SFO","HNL1S210I","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/4/5","2020/4/6 04:45:00","Q","QNCOWUS","1248","0"
"177373412","2020/1/21","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/11","2020/4/11 18:05:00","T","TNCOWPF","1088","0"
"177476462","2020/1/22","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/6","2020/6/7 16:20:00","Y","BFBasic","353.94","0"
"177493422","2020/1/22","SAN","HNL1S210I","PPT","OUTBOUND","SAN,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/5/20","2020/5/20 19:00:00","B","RNCOWUS","281","0"
"177570932","2020/1/22","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/22","2020/6/23 13:20:00","Y","BFBasic","218.82","0"
"177571632","2020/1/22","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/22","2020/6/23 13:20:00","Y","BFBasic","218.77","0"
"177634182","2020/1/23","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/13","2020/6/14 16:20:00","Y","BFBasic","461.54","0"
"177634232","2020/1/23","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/6/13","2020/6/14 16:20:00","Z","ZNCOWUS","394","0"
"177660632","2020/1/23","SAN","HNL1S210I","PPT","OUTBOUND","SAN,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/2/16","2020/2/16 20:09:00","B","RNCOWUS","562","0"
"177660762","2020/1/23","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/2/9","2020/2/9 20:10:00","Y","BFBasic","185.81","0"
"177667832","2020/1/23","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/13","2020/4/13 18:05:00","Y","BFBasic","405.16","0"
"177668252","2020/1/23","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/4/1","2020/4/2 04:45:00","Y","BFBasic","707.46","0"
"177688902","2020/1/23","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/10/14","2020/10/14 15:25:00","B","RNCOWUS","231","0"
"177688952","2020/1/23","PPT","HNL1S210I","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/10/26","2020/10/26 18:05:00","R","RNCOWPF","151","0"
"177759262","2020/1/24","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/4/1","2020/4/2 04:45:00","N","NNCOWUS","514","0"
"177759292","2020/1/24","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/4/13","2020/4/13 18:05:00","X","XNCOWPF","200","0"
"177771392","2020/1/24","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/10/14","2020/10/14 21:25:00","B","RNCOWUS","462","0"
"177771432","2020/1/24","PPT","HNL1S210I","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/10/26","2020/10/26 18:05:00","R","RNCOWPF","302","0"
"177775682","2020/1/24","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/26","2020/6/27 13:20:00","Y","BFBasic","1049.6","0"
"177836962","2020/1/24","ORY","HNL1S210I","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/1/26","2020/1/26 20:10:00","X","XNCOWFR","60","0"
"177904832","2020/1/25","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/21","2020/7/22 13:20:00","Y","BFBasic","316.6","0"
"177914282","2020/1/25","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/4/3","2020/4/3 20:55:00","Y","BFBasic","419.56","0"
"177978142","2020/1/26","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/10","2020/6/11 13:20:00","Y","BFBasic","691.26","221"
"177996482","2020/1/26","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/2/8","2020/2/9 15:30:00","Y","BFBasic","174.87","0"
"178015682","2020/1/26","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/15","2020/8/16 13:20:00","Y","BFBasic","401.88","181.14"
"178065442","2020/1/27","PPT","HNL1S210I","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/11/14","2020/11/14 17:15:00","X","XNCOWPF","100","0"
"178065462","2020/1/27","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/11/4","2020/11/5 05:15:00","Y","BFBasic","325.86","0"
"178082212","2020/1/27","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/5/7","2020/5/8 16:20:00","Y","BFBasic","735.9","0"
"178107862","2020/1/27","PPT","HNL1S210I","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/5/14","2020/5/14 18:05:00","N","NNCOWPF","432","0"
"178147332","2020/1/28","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/3/23","2020/3/24 15:20:00","P","PRFOWUS","590","0"
"178193441","2020/1/28","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/20","2020/3/20 20:20:00","B","RNCOWUS","231","0"
"178193521","2020/1/28","PPT","HNL1S210I","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/2","2020/4/2 18:05:00","R","RNCOWPF","150","0"
"178216771","2020/1/28","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/12","2020/7/13 13:20:00","Y","BFBasic","1118.05","0"
"178221911","2020/1/28","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/12","2020/7/13 13:20:00","Y","BFBasic","1118.05","0"
"178235971","2020/1/28","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/4/20","2020/4/21 16:20:00","Y","BFBasic","187.22","0"
"178321881","2020/1/29","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","round","BF","BF","BF","2020/2/1","2020/2/2 15:30:00","Y","BFBasic","156.42","525.72"
"178384401","2020/1/30","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/11","2020/6/12 13:20:00","Y","BFBasic","407.94","0"
"178417061","2020/1/30","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/16","2020/6/17 13:20:00","Y","BFBasic","488","0"
"178426371","2020/1/30","EWR","ATL1S211S","PPT","OUTBOUND","EWR,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/5/15","2020/5/15 19:05:00","B","RNCOWUS","662","0"
"178426411","2020/1/30","PPT","ATL1S211S","EWR","OUTBOUND","PPT,SFO,EWR","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/5/23","2020/5/23 18:05:00","X","XNCOWPF","398","0"
"178496831","2020/1/31","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/9/10","2020/9/11 13:20:00","Y","BFBasic","148.88","136.76"
"178557391","2020/1/31","PPT","ATL1S211S","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/10/24","2020/10/24 18:05:00","V","VRFOWPF","986","0"
"178573271","2020/1/31","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/22","2020/3/22 20:20:00","B","RNCOWUS","462","0"
"178573291","2020/1/31","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/22","2020/3/22 20:20:00","B","RNCOWUS","462","0"
"178599331","2020/2/1","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/2/2","2020/2/2 20:10:00","X","XNCOWFR","60","0"
"178608531","2020/2/1","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/11/24","2020/11/25 13:05:00","Y","BFBasic","559.08","0"
"178663641","2020/2/1","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/5/24","2020/5/24 20:55:00","Y","BFBasic","561.15","0"
"178690881","2020/2/2","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/6","2020/7/7 13:20:00","Y","BFBasic","319.52","0"
"178703601","2020/2/2","SFO","ATL1S211S","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/2/2","2020/2/3 05:15:00","R","RNCOWUS","231","0"
"178706111","2020/2/2","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/9","2020/9/10 13:20:00","Y","BFBasic","259.4","0"
"178721671","2020/2/2","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/6/5","2020/6/5 20:55:00","Y","BFBasic","374.14","0"
"178906291","2020/2/4","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/27","2020/8/27 22:00:00","Y","BFBasic","142.03","284.06"
"178906371","2020/2/4","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/27","2020/8/27 22:00:00","X","XBCOWFR","25","38"
"178963301","2020/2/4","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/1","2020/7/2 13:20:00","Y","BFBasic","1113.76","0"
"179052711","2020/2/5","ORD","HNL1S210I","PPT","OUTBOUND","ORD,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/15","2020/3/15 20:48:00","B","RNCOWUS","662","0"
"179069411","2020/2/5","LAS","HNL1S210I","PPT","OUTBOUND","LAS,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/10/4","2020/10/4 20:10:00","B","NNCOWUS","614","0"
"179069441","2020/2/5","PPT","ATL1S211S","LAS","OUTBOUND","PPT,SFO,LAS","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/10/15","2020/10/15 18:05:00","N","NNCOWPF","532","0"
"179083181","2020/2/5","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/11","2020/7/11 22:00:00","Y","BFBasic","952.38","284.45"
"179110391","2020/2/6","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/7/20","2020/7/21 16:20:00","Y","BFBasic","848.46","0"
"179130741","2020/2/6","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/1","2020/9/2 13:20:00","Y","BFBasic","128.32","0"
"179183341","2020/2/6","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/9/15","2020/9/15 22:00:00","Y","BFBasic","141.06","141.06"
"179189771","2020/2/6","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/7","2020/7/8 13:20:00","Y","BFBasic","193.23","0"
"179194141","2020/2/6","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/5","2020/8/6 13:20:00","Y","BFBasic","426.06","0"
"179202701","2020/2/6","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/3/15","2020/3/16 04:40:00","Y","BFBasic","652.72","0"
"179203421","2020/2/6","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/10/1","2020/10/2 13:20:00","Y","BFBasic","286.58","0"
"179205061","2020/2/6","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/10/3","2020/10/4 13:20:00","Y","BFBasic","286.58","0"
"179209591","2020/2/7","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/10/14","2020/10/14 21:25:00","B","NNCOWUS","514","0"
"179219992","2020/2/7","SFO","HNL1S210I","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/2/7","2020/2/8 05:15:00","R","RNCOWUS","462","0"
"179252372","2020/2/7","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/13","2020/8/13 22:00:00","Y","BFBasic","228.46","0"
"179267032","2020/2/7","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/15","2020/3/15 20:30:00","B","RNCOWUS","462","0"
"179284672","2020/2/7","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/24","2020/2/25 15:30:00","Y","BFBasic","186.58","0"
"179284722","2020/2/7","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/24","2020/2/25 15:30:00","R","RNCOWUS","120","0"
"179316332","2020/2/8","PPT","ATL1S211S","LAS","OUTBOUND","PPT,SFO,LAS","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/3/21","2020/3/21 18:05:00","N","NNCOWPF","528","0"
"179323682","2020/2/8","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/14","2020/7/15 13:20:00","Y","BFBasic","395.88","0"
"179331512","2020/2/8","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/23","2020/7/24 13:20:00","Y","BFBasic","147.96","135.92"
"179334432","2020/2/8","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/14","2020/7/15 13:20:00","Y","BFBasic","456.08","0"
"179349102","2020/2/8","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/10","2020/9/11 13:20:00","Y","BFBasic","256.48","0"
"179351402","2020/2/8","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/10","2020/9/11 13:20:00","Y","BFBasic","256.48","0"
"179355612","2020/2/8","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/9/6","2020/9/6 22:00:00","Y","BFBasic","422.61","0"
"179392892","2020/2/9","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/15","2020/2/16 15:30:00","T","TNCOWUS","178","133"
"179392912","2020/2/9","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/2/21","2020/2/21 20:10:00","X","XNCOWFR","60","45"
"179395142","2020/2/9","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/15","2020/7/15 22:00:00","Y","BFBasic","750.96","0"
"179412182","2020/2/9","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/10/1","2020/10/2 13:20:00","Y","BFBasic","256.46","0"
"179412672","2020/2/9","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/10/11","2020/10/11 22:00:00","Y","BFBasic","281.72","0"
"179417292","2020/2/9","SFO","ATL1S211S","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/10","2020/2/11 15:30:00","R","RNCOWUS","120","0"
"179434962","2020/2/9","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/12/18","2020/12/19 05:15:00","Y","BFBasic","896.78","0"
"179444562","2020/2/9","SFO","HNL1S210I","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/10","2020/2/11 15:30:00","R","RNCOWUS","120","0"
"179457132","2020/2/9","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/28","2020/6/29 13:20:00","Y","BFBasic","1389.7","0"
"179468502","2020/2/9","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/23","2020/6/24 13:20:00","Y","BFBasic","565.6","0"
"179510232","2020/2/10","SFO","PYTONUSD","PPT","OUTBOUND","SFO,PPT","SFO,PPT","transpacific","one-way","BF","BF","BF","2020/3/13","2020/3/14 04:40:00","Y","BFBasic","649.82","0"
"179515212","2020/2/10","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/7/29","2020/7/29 21:25:00","B","INCOWUS","472","0"
"179548212","2020/2/10","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/21","2020/8/22 13:20:00","Y","BFBasic","743.2","160.6"
"179551902","2020/2/10","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/21","2020/8/22 13:20:00","Y","BFBasic","743.2","160.6"
"179561062","2020/2/10","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/4/4","2020/4/5 16:20:00","Y","BFBasic","186.48","0"
"179595822","2020/2/11","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/8","2020/7/9 13:20:00","Y","BFBasic","455.56","0"
"179645942","2020/2/11","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/29","2020/6/30 13:20:00","Y","BFBasic","254.44","452.44"
"179659182","2020/2/11","SFO","PYTONUSD","ORY","OUTBOUND","SFO,ORY","SFO,ORY","transatlantic","one-way","BF","BF","BF","2020/2/15","2020/2/16 15:30:00","Y","BFBasic","317.56","0"
"179679972","2020/2/11","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/9/4","2020/9/5 13:20:00","Y","BFBasic","266.64","0"
"179689632","2020/2/11","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/11","2020/7/12 13:20:00","Y","BFBasic","238.27","0"
"179714922","2020/2/12","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/10","2020/6/11 13:20:00","Y","BFBasic","183.17","0"
"179734092","2020/2/12","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/5","2020/7/5 22:00:00","L","L1BCOWFR","123","0"
"179734112","2020/2/12","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/6/15","2020/6/16 13:20:00","Y","BFBasic","167.97","0"
"179739542","2020/2/12","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/6/11","2020/6/12 13:20:00","Y","BFBasic","336.38","0"
"179773792","2020/2/12","ORY","ATL1S211S","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","round","BF","BF","BF","2020/2/16","2020/2/16 20:10:00","X","XNCRTFR","92","0"
"179816602","2020/2/13","PPT","ATL1S211S","DCA","OUTBOUND","PPT,SFO,DCA","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/11/9","2020/11/9 17:15:00","X","XNCOWPF","197","0"
"179840502","2020/2/13","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/8/13","2020/8/13 22:00:00","Y","BFBasic","410.58","0"
"179855292","2020/2/13","PPT","ATL1S211S","JFK","OUTBOUND","PPT,SFO,JFK","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/4/18","2020/4/18 18:05:00","K","KNCOWPF","696","0"
"179855312","2020/2/13","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/26","2020/7/27 13:20:00","Y","BFBasic","355.56","333.26"
"179864672","2020/2/13","ORY","PYTONUSD","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/25","2020/7/25 22:00:00","Y","BFBasic","280.89","0"
"179864742","2020/2/13","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/25","2020/7/25 22:00:00","L","L1BCOWFR","123","0"
"179881042","2020/2/13","ORY","PYTONUSD","SFO","OUTBOUND","ORY,SFO","ORY,SFO","transatlantic","one-way","BF","BF","BF","2020/6/26","2020/6/26 20:55:00","Y","BFBasic","891.58","0"
"179893752","2020/2/13","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/6","2020/8/7 13:20:00","Y","BFBasic","738.7","0"
"179899202","2020/2/13","PPT","PYTONUSD","SFO","OUTBOUND","PPT,SFO","PPT,SFO","transpacific","one-way","BF","BF","BF","2020/11/9","2020/11/9 17:15:00","Y","BFBasic","998.5","0"
"179907252","2020/2/13","LAX","ATL1S211S","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/3/12","2020/3/12 23:36:00","B","RNCOWUS","231","0"
"179910652","2020/2/13","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/8/16","2020/8/17 13:20:00","Y","BFBasic","547.38","0"
"179919932","2020/2/14","LAX","HNL1S210I","PPT","OUTBOUND","LAX,SFO,PPT","SFO,PPT","transpacific","one-way","BF","AS,BF","AS,BF","2020/8/28","2020/8/28 19:55:00","B","RNCOWUS","462","0"
"179919972","2020/2/14","PPT","ATL1S211S","LAX","OUTBOUND","PPT,SFO,LAX","PPT,SFO","transpacific","one-way","BF","BF,AS","BF,AS","2020/9/7","2020/9/7 18:05:00","R","RNCOWPF","296","0"
"179938902","2020/2/14","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/28","2020/7/29 13:20:00","Y","BFBasic","275.2","0"
"179939742","2020/2/14","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","round","BF","BF","BF","2020/7/28","2020/7/29 13:20:00","Y","BFBasic","285.14","0"
"179949962","2020/2/14","ORY","HNL1S210I","EWR","OUTBOUND","ORY,EWR","ORY,EWR","transatlantic","one-way","BF","BF","BF","2020/7/29","2020/7/29 22:00:00","Q","Q1BCOWFR","180","0"
"179950002","2020/2/14","EWR","PYTONUSD","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/14","2020/7/15 13:20:00","Y","BFBasic","274.62","0"
"179950122","2020/2/14","EWR","HNL1S210I","ORY","OUTBOUND","EWR,ORY","EWR,ORY","transatlantic","one-way","BF","BF","BF","2020/7/14","2020/7/15 13:20:00","X","XBCOWUS","150","0"
